Requirement_ID,Requirement_Text,Relevant_Transition_ActionId_Concrete,Relevant_Transition_ActionId_Abstract,Transition_Notes,Relevant_Widget_AbstractID,Relevant_Widget_ConcreteID,Relevant_Widget_Selector,Relevant_Widget_Text,Relevant_Widget_Tag,Relevant_Widget_Href,Widget_Notes,Relevance_Type
RQ17,"Given that the user visits the website, when the user hits the ""Power Tools"" item, then the Power Tools page is shown.",,,,WA1xuow6b1c3054557634,WC12eps7r2a92965021518,[href='\\#'],Categories,a,#,,Functional
RQ17,"Given that the user visits the website, when the user hits the ""Power Tools"" item, then the Power Tools page is shown.",,,,WA1xuow6b1c3054557634,WC1sj3a7k2a91090187608,[href='\\#'],Categories,a,#,,Functional
RQ17,"Given that the user visits the website, when the user hits the ""Power Tools"" item, then the Power Tools page is shown.",,,,WA1xuow6b1c3054557634,WC8zsbzk2ab2203806646,[href='\\#'],Categorieën,a,#,,Functional
RQ17,"Given that the user visits the website, when the user hits the ""Power Tools"" item, then the Power Tools page is shown.",,,,WA1xuow6b1c3054557634,WC1cin3ma2a94242713343,[href='\\#'],Categories,a,#,,Functional
RQ17,"Given that the user visits the website, when the user hits the ""Power Tools"" item, then the Power Tools page is shown.",,,,WA1xuow6b1c3054557634,WC1qj1n3p2a9494138125,[href='\\#'],Categories,a,#,,Functional
RQ17,"Given that the user visits the website, when the user hits the ""Power Tools"" item, then the Power Tools page is shown.",,,,WA18gbn4824650518950,WC1ca20r52b14267760971,[data-test='nav-power-tools'],Power Tools,a,/category/power-tools,,Functional
RQ17,"Given that the user visits the website, when the user hits the ""Power Tools"" item, then the Power Tools page is shown.",,,,WA18gbn4824650518950,WCn20yab2b9571877097,[data-test='nav-power-tools'],Power Tools,a,/category/power-tools,,Functional
RQ17,"Given that the user visits the website, when the user hits the ""Power Tools"" item, then the Power Tools page is shown.",,,,WA18gbn4824650518950,WC1cnfkj42b91774376687,[data-test='nav-power-tools'],Power Tools,a,/category/power-tools,,Functional
RQ17,"Given that the user visits the website, when the user hits the ""Power Tools"" item, then the Power Tools page is shown.",,,,WA18gbn4824650518950,WCtu5klr2c73246769688,[data-test='nav-power-tools'],Elektrisch gereedschap,a,/category/power-tools,,Functional
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",AC1lhopvg5d4281670039,WAm5y0b111727983778,,WAm5y0b111727983778,WC1kuxnoa2933521341919,[aria-label='Page-1'],1,a,,Only in relaxed model due to numeric-only widget,Linked
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",AC130x6g55d1274534954,WAm5y0b111727983778,,WAm5y0b111727983778,WC1kuxnoa2933521341919,[aria-label='Page-1'],1,a,,Only in relaxed model due to numeric-only widget,Linked
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",,,,WAm5y0b111727983778,WC9e7cu4293991411512,[aria-label='Page-1'],1,a,,Only in relaxed model due to numeric-only widget,Functional
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",,,,WAm5y0b111727983778,WC13w1tji2932042491968,[aria-label='Page-1'],1,a,,Only in relaxed model due to numeric-only widget,Functional
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",,,,WAm5y0b111727983778,WC1aabwpp2932228339696,[aria-label='Page-1'],1,a,,Only in relaxed model due to numeric-only widget,Functional
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",,,,WAm5y0b111727983778,WCjawe0u2934206083019,[aria-label='Page-1'],1,a,,Only in relaxed model due to numeric-only widget,Functional
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",,,,WAm5y0b111727983778,WCibjufk2932974327342,[aria-label='Page-1'],1,a,,Only in relaxed model due to numeric-only widget,Functional
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",,,,WAm5y0b111727983778,WC6y5yqo2931809052314,[aria-label='Page-1'],1,a,,Only in relaxed model due to numeric-only widget,Functional
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",,,,WAm5y0b111727983778,WC1cy81nb29369675696,[aria-label='Page-1'],1,a,,Only in relaxed model due to numeric-only widget,Functional
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",ACj19kpl5c3772054044,WAoasp64111559950418,,WAoasp64111559950418,WCit2g822934121236419,[aria-label='Page-2'],2,a,,Only in relaxed model due to numeric-only widget,Linked
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",,,,WAoasp64111559950418,WCtdo76n2932694298092,[aria-label='Page-2'],2,a,,Only in relaxed model due to numeric-only widget,Functional
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",,,,WAoasp64111559950418,WC1gy1ybl2931248029963,[aria-label='Page-2'],2,a,,Only in relaxed model due to numeric-only widget,Functional
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",,,,WAoasp64111559950418,WCo039nx2932177977845,[aria-label='Page-2'],2,a,,Only in relaxed model due to numeric-only widget,Functional
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",,,,WAoasp64111559950418,WC1quqzib2932345102328,[aria-label='Page-2'],2,a,,Only in relaxed model due to numeric-only widget,Functional
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",,,,WAoasp64111559950418,WC2flajz2931227103131,[aria-label='Page-2'],2,a,,Only in relaxed model due to numeric-only widget,Functional
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",,,,WAoasp64111559950418,WC1ei0k85293447161001,[aria-label='Page-2'],2,a,,Only in relaxed model due to numeric-only widget,Functional
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",,,,WAoasp64111559950418,WCx29hrq2934232811269,[aria-label='Page-2'],2,a,,Only in relaxed model due to numeric-only widget,Functional
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",ACxcjl0i5a3275438971,WAski2wa113016184242,,WAski2wa113016184242,WC1o42kfc2931501154,[aria-label='Page-4'],4,a,,Only in relaxed model due to numeric-only widget,Linked
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",,,,WAski2wa113016184242,WCcnc9l62933940692741,[aria-label='Page-4'],4,a,,Only in relaxed model due to numeric-only widget,Functional
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",,,,WAski2wa113016184242,WCxxz0cs2931881095415,[aria-label='Page-4'],4,a,,Only in relaxed model due to numeric-only widget,Functional
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",,,,WAski2wa113016184242,WC1djgtgr2931428442573,[aria-label='Page-4'],4,a,,Only in relaxed model due to numeric-only widget,Functional
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",,,,WAski2wa113016184242,WCmk1arw293726021622,[aria-label='Page-4'],4,a,,Only in relaxed model due to numeric-only widget,Functional
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",,,,WAski2wa113016184242,WCcdh18u2933102370457,[aria-label='Page-4'],4,a,,Only in relaxed model due to numeric-only widget,Functional
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",,,,WAski2wa113016184242,WC17058gl293226877959,[aria-label='Page-4'],4,a,,Only in relaxed model due to numeric-only widget,Functional
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",ACu3dlz45d1239794204,WAqfne17113344939069,,WAqfne17113344939069,WC6wux4z2932881070065,[aria-label='Page-3'],3,a,,Only in relaxed model due to numeric-only widget,Linked
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",,,,WAqfne17113344939069,WCuh8o9x2931095595798,[aria-label='Page-3'],3,a,,Only in relaxed model due to numeric-only widget,Functional
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",,,,WAqfne17113344939069,WC18xr2ml2931627164565,[aria-label='Page-3'],3,a,,Only in relaxed model due to numeric-only widget,Functional
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",,,,WAqfne17113344939069,WC1vdd85i2934270524894,[aria-label='Page-3'],3,a,,Only in relaxed model due to numeric-only widget,Functional
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",,,,WAqfne17113344939069,WC14dxpgn2932162782693,[aria-label='Page-3'],3,a,,Only in relaxed model due to numeric-only widget,Functional
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",,,,WAqfne17113344939069,WCnd93in2932819217915,[aria-label='Page-3'],3,a,,Only in relaxed model due to numeric-only widget,Functional
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",,,,WAqfne17113344939069,WCs17a6h293294205620,[aria-label='Page-3'],3,a,,Only in relaxed model due to numeric-only widget,Functional
RQ18,"Given I am viewing a paginated list of products, when I click on a specific page number, then I am navigated directly to that specific page of results.",,,,WAqfne17113344939069,WC1hzxaqe293493244773,[aria-label='Page-3'],3,a,,Only in relaxed model due to numeric-only widget,Functional
RQ19,"Given I am on a paginated list of products past the first page, when I click the previous page button, then I am taken back to the preceding page of products.",AChqzl6b4e1050535330,WA1mttbt5133429021924,,WA1mttbt5133429021924,WC1av33lf2932095118012,[aria-label='Previous'],,a,,,Linked
RQ19,"Given I am on a paginated list of products past the first page, when I click the previous page button, then I am taken back to the preceding page of products.",ACqgy5ro5d852304094,WA1mttbt5133429021924,,WA1mttbt5133429021924,WCov0xq5293739774402,[aria-label='Previous'],,a,,,Linked
RQ19,"Given I am on a paginated list of products past the first page, when I click the previous page button, then I am taken back to the preceding page of products.",,,,WA1mttbt5133429021924,WC1cfeov32933337411365,[aria-label='Previous'],,a,,,Functional
RQ19,"Given I am on a paginated list of products past the first page, when I click the previous page button, then I am taken back to the preceding page of products.",,,,WA1mttbt5133429021924,WC1wfl2pd2933021316306,[aria-label='Previous'],,a,,,Functional
RQ19,"Given I am on a paginated list of products past the first page, when I click the previous page button, then I am taken back to the preceding page of products.",,,,WA1mttbt5133429021924,WCeaf6rk2932032838125,[aria-label='Previous'],,a,,,Functional
RQ19,"Given I am on a paginated list of products past the first page, when I click the previous page button, then I am taken back to the preceding page of products.",,,,WA1mttbt5133429021924,WC1mc3q1t293122215894,[aria-label='Previous'],,a,,,Functional
RQ19,"Given I am on a paginated list of products past the first page, when I click the previous page button, then I am taken back to the preceding page of products.",,,,WA1mttbt5133429021924,WC19zdarn2932519241863,[aria-label='Previous'],,a,,,Functional
RQ19,"Given I am on a paginated list of products past the first page, when I click the previous page button, then I am taken back to the preceding page of products.",,,,WA1mttbt5133429021924,WC6gn8u22933381624354,[aria-label='Previous'],,a,,,Functional
RQ20," Given I am viewing a paginated list of products, when I click the next page button, then I am taken forward to the subsequent page of products.",ACoitros5a1738760610 ,WA1h9o5u5f2863946004,,WA1h9o5u5f2863946004,WC1qbczya28f546301671,[aria-label='Next'],,a,,,Linked
RQ20," Given I am viewing a paginated list of products, when I click the next page button, then I am taken forward to the subsequent page of products.",ACe04ebp493278181378,WA1h9o5u5f2863946004,,WA1h9o5u5f2863946004,WC11d3kvs28f533100230,[aria-label='Next'],,a,,,Linked
RQ20," Given I am viewing a paginated list of products, when I click the next page button, then I am taken forward to the subsequent page of products.",,,,WA1h9o5u5f2863946004,WCeump4428f3397071360,[aria-label='Next'],,a,,,Functional
RQ20," Given I am viewing a paginated list of products, when I click the next page button, then I am taken forward to the subsequent page of products.",,,,WA1h9o5u5f2863946004,WC147utzk28f655149296,[aria-label='Next'],,a,,,Functional
