method,method_family,filter_variant,dataset,source_model,scenario,condition,method_filter,method_condition,backward_result_file,average_scope,direction,result_file,evaluation,k,query_unit,queries_total,queries_with_gold,queries_without_gold,candidate_queries_total,candidate_queries_with_gold,candidate_queries_without_gold,requirements_total,requirements_with_gold,gold_links_total,gold_candidates_total,hits_total,hit_at_k,precision_at_k,recall_at_k,f1_at_k,map_at_k,mrr_at_k
VSM,IR,Strict,Focus,GPT5,Focus-GPT5,Focus-GPT5-Strict,VSM Strict,VSM | Focus-GPT5-Strict,Results IR New\VSM\vsm_backward_matches_Focus_GPT5.json,gold,backward,Results IR New\VSM\vsm_backward_matches_Focus_GPT5.json,actions_all,1,gui_candidate,154,148,6,154,148,6,154,148,204,204,23,0.1554054054054054,0.1554054054054054,0.13513513513513514,0.14189189189189189,0.1554054054054054,0.1554054054054054
Qwen3 0.6B,CE,Strict,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | Focus-Gemma3-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Focus_Gemma3_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Focus_Gemma3_backward.json,widgets_linked_resolved,5,gui_candidate,309,67,242,309,67,242,309,67,85,85,18,0.1791044776119403,0.05373134328358209,0.16417910447761194,0.07362537959552885,0.13059701492537312,0.1417910447761194
Qwen3 0.6B,CE,Strict,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | Focus-Gemma3-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Focus_Gemma3_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Focus_Gemma3_backward.json,actions_all,10,gui_candidate,252,204,48,252,204,48,252,204,272,272,132,0.47058823529411764,0.06470588235294118,0.46078431372549017,0.1063177019059372,0.3497957516339869,0.3510212418300654
Qwen3 0.6B,CE,Strict,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | Focus-Gemma3-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Focus_Gemma3_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Focus_Gemma3_backward.json,actions_orphan,10,gui_candidate,176,5,171,176,5,171,176,5,20,20,13,0.6,0.26,0.6,0.3363636363636363,0.6,0.6
Qwen3 0.6B,CE,Strict,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | Focus-Gemma3-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Focus_Gemma3_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Focus_Gemma3_backward.json,actions_with_linked_widget,10,gui_candidate,252,201,51,252,201,51,252,201,259,259,119,0.4626865671641791,0.059203980099502486,0.4527363184079602,0.09953727864175625,0.3400912106135987,0.34133499170812603
Qwen3 0.6B,CE,Strict,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | Focus-Gemma3-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Focus_Gemma3_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Focus_Gemma3_backward.json,combined_actions_and_linked_widgets,10,gui_candidate,561,271,290,561,271,290,561,271,357,357,153,0.4022140221402214,0.05645756457564576,0.3936039360393604,0.09243370405732029,0.29674486030574593,0.2998198910560534
Qwen3 0.6B,CE,Strict,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | Focus-Gemma3-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Focus_Gemma3_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Focus_Gemma3_backward.json,combined_actions_and_widgets,10,gui_candidate,613,337,276,613,337,276,613,337,429,429,165,0.3590504451038576,0.04896142433234421,0.3521266073194857,0.080805198757721,0.2658294475060054,0.26830224671470965
Qwen3 0.6B,CE,Strict,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | Focus-Gemma3-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Focus_Gemma3_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Focus_Gemma3_backward.json,widgets_all_resolved,10,gui_candidate,361,133,228,361,133,228,361,133,157,157,33,0.18796992481203006,0.024812030075187973,0.1854636591478697,0.04167323904166009,0.1370390261367705,0.1414249910490512
Qwen3 0.6B,CE,Strict,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | Focus-Gemma3-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Focus_Gemma3_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Focus_Gemma3_backward.json,widgets_functional_resolved,10,gui_candidate,358,128,230,358,128,230,358,128,150,150,30,0.1796875,0.0234375,0.17708333333333334,0.03927647872960373,0.13392857142857142,0.13913690476190477
Qwen3 0.6B,CE,Strict,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | Focus-Gemma3-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Focus_Gemma3_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Focus_Gemma3_backward.json,widgets_linked_resolved,10,gui_candidate,309,67,242,309,67,242,309,67,85,85,21,0.19402985074626866,0.03134328358208956,0.1890547263681592,0.05016003896600912,0.13521677327647477,0.1439232409381663
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,actions_all,1,gui_candidate,170,164,6,170,164,6,170,164,200,200,54,0.32926829268292684,0.32926829268292684,0.2764227642276423,0.2926829268292683,0.32926829268292684,0.32926829268292684
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,actions_orphan,1,gui_candidate,108,0,108,108,0,108,108,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,actions_with_linked_widget,1,gui_candidate,170,164,6,170,164,6,170,164,200,200,54,0.32926829268292684,0.32926829268292684,0.2764227642276423,0.2926829268292683,0.32926829268292684,0.32926829268292684
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,combined_actions_and_linked_widgets,1,gui_candidate,618,218,400,618,218,400,618,218,270,270,64,0.29357798165137616,0.29357798165137616,0.245565749235474,0.2599388379204893,0.29357798165137616,0.29357798165137616
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,combined_actions_and_widgets,1,gui_candidate,668,305,363,668,305,363,668,305,367,367,72,0.2360655737704918,0.2360655737704918,0.19683060109289616,0.2087431693989071,0.2360655737704918,0.2360655737704918
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,widgets_all_resolved,1,gui_candidate,498,141,357,498,141,357,498,141,167,167,18,0.1276595744680851,0.1276595744680851,0.10425531914893617,0.1111111111111111,0.1276595744680851,0.1276595744680851
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,widgets_functional_resolved,1,gui_candidate,492,128,364,492,128,364,492,128,143,143,16,0.125,0.125,0.10546875,0.11197916666666667,0.125,0.125
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,widgets_linked_resolved,1,gui_candidate,448,54,394,448,54,394,448,54,70,70,10,0.18518518518518517,0.18518518518518517,0.15185185185185185,0.16049382716049382,0.18518518518518517,0.18518518518518517
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,actions_all,3,gui_candidate,170,164,6,170,164,6,170,164,200,200,100,0.5,0.20325203252032517,0.49390243902439024,0.2792682926829268,0.38414634146341464,0.39939024390243905
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,actions_orphan,3,gui_candidate,108,0,108,108,0,108,108,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,actions_with_linked_widget,3,gui_candidate,170,164,6,170,164,6,170,164,200,200,100,0.5,0.20325203252032517,0.49390243902439024,0.2792682926829268,0.38414634146341464,0.39939024390243905
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,combined_actions_and_linked_widgets,3,gui_candidate,618,218,400,618,218,400,618,218,270,270,122,0.46788990825688076,0.18654434250764526,0.45458715596330274,0.25573394495412843,0.34938837920489296,0.3662079510703364
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,combined_actions_and_widgets,3,gui_candidate,668,305,363,668,305,363,668,305,367,367,138,0.380327868852459,0.15081967213114755,0.3689929742388759,0.20721311475409837,0.2825136612021858,0.2961748633879781
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,widgets_all_resolved,3,gui_candidate,498,141,357,498,141,357,498,141,167,167,38,0.24113475177304963,0.08983451536643025,0.2237082066869301,0.12340425531914892,0.16430260047281325,0.17612293144208038
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,widgets_functional_resolved,3,gui_candidate,492,128,364,492,128,364,492,128,143,143,30,0.2109375,0.078125,0.203125,0.1109375,0.15494791666666666,0.16276041666666666
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,widgets_linked_resolved,3,gui_candidate,448,54,394,448,54,394,448,54,70,70,22,0.37037037037037035,0.13580246913580246,0.3351851851851852,0.18425925925925923,0.24382716049382716,0.2654320987654321
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,actions_all,5,gui_candidate,170,164,6,170,164,6,170,164,200,200,100,0.5,0.12195121951219512,0.49390243902439024,0.1907665505226481,0.38414634146341464,0.39939024390243905
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,actions_orphan,5,gui_candidate,108,0,108,108,0,108,108,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,actions_with_linked_widget,5,gui_candidate,170,164,6,170,164,6,170,164,200,200,100,0.5,0.12195121951219512,0.49390243902439024,0.1907665505226481,0.38414634146341464,0.39939024390243905
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,combined_actions_and_linked_widgets,5,gui_candidate,618,218,400,618,218,400,618,218,270,270,127,0.48623853211009177,0.11651376146788991,0.47041284403669725,0.18118537935051698,0.3516666666666666,0.3703363914373089
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,combined_actions_and_widgets,5,gui_candidate,668,305,363,668,305,363,668,305,367,367,145,0.4,0.09508196721311475,0.3866744730679157,0.14817590424147803,0.2857814207650273,0.3007650273224044
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,widgets_all_resolved,5,gui_candidate,498,141,357,498,141,357,498,141,167,167,45,0.28368794326241137,0.06382978723404255,0.26195542046605874,0.0986378475740178,0.171371158392435,0.1860520094562648
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,widgets_functional_resolved,5,gui_candidate,492,128,364,492,128,364,492,128,143,143,35,0.25,0.0546875,0.23828125,0.08779761904761905,0.16354166666666667,0.17213541666666668
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,widgets_linked_resolved,5,gui_candidate,448,54,394,448,54,394,448,54,70,70,27,0.4444444444444444,0.1,0.3990740740740741,0.15208700764256322,0.2530246913580247,0.2820987654320988
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,actions_all,10,gui_candidate,170,164,6,170,164,6,170,164,200,200,100,0.5,0.06097560975609756,0.49390243902439024,0.1067854909318324,0.38414634146341464,0.39939024390243905
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,actions_orphan,10,gui_candidate,108,0,108,108,0,108,108,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,actions_with_linked_widget,10,gui_candidate,170,164,6,170,164,6,170,164,200,200,100,0.5,0.06097560975609756,0.49390243902439024,0.1067854909318324,0.38414634146341464,0.39939024390243905
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,combined_actions_and_linked_widgets,10,gui_candidate,618,218,400,618,218,400,618,218,270,270,132,0.4908256880733945,0.060550458715596334,0.4791284403669725,0.1049438329254843,0.3540567205475462,0.37110091743119267
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,combined_actions_and_widgets,10,gui_candidate,668,305,363,668,305,363,668,305,367,367,151,0.40327868852459015,0.04950819672131148,0.3929976580796253,0.0856709089688839,0.28740176945094975,0.3013114754098361
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,widgets_all_resolved,10,gui_candidate,498,141,357,498,141,357,498,141,167,167,51,0.2907801418439716,0.03617021276595745,0.27563323201621076,0.061112104416234575,0.17487616796127434,0.18723404255319148
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,widgets_functional_resolved,10,gui_candidate,492,128,364,492,128,364,492,128,143,143,38,0.265625,0.029687500000000002,0.25,0.052303165584415584,0.165478515625,0.1744140625
Qwen3 0.6B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,LLMReq-GPT5-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-GPT5-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_GPT5_backward.json,widgets_linked_resolved,10,gui_candidate,448,54,394,448,54,394,448,54,70,70,32,0.46296296296296297,0.05925925925925926,0.43425925925925923,0.09935064935064936,0.26267342739564964,0.2851851851851852
Qwen3 0.6B,CE,Strict,LLMReq,Gemma3,LLMReq-Gemma3,LLMReq-Gemma3-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-Gemma3-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_Gemma3_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_Gemma3_backward.json,actions_all,1,gui_candidate,253,214,39,253,214,39,253,214,262,262,81,0.37850467289719625,0.37850467289719625,0.32632398753894076,0.34174454828660433,0.37850467289719625,0.37850467289719625
Qwen3 0.6B,CE,Strict,LLMReq,Gemma3,LLMReq-Gemma3,LLMReq-Gemma3-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-Gemma3-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_Gemma3_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_Gemma3_backward.json,actions_orphan,1,gui_candidate,175,2,173,175,2,173,175,2,2,2,1,0.5,0.5,0.5,0.5,0.5,0.5
Qwen3 0.6B,CE,Strict,LLMReq,Gemma3,LLMReq-Gemma3,LLMReq-Gemma3-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-Gemma3-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_Gemma3_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_Gemma3_backward.json,actions_with_linked_widget,1,gui_candidate,253,213,40,253,213,40,253,213,261,261,80,0.3755868544600939,0.3755868544600939,0.32316118935837246,0.3386541471048513,0.3755868544600939,0.3755868544600939
Qwen3 0.6B,CE,Strict,LLMReq,Gemma3,LLMReq-Gemma3,LLMReq-Gemma3-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-Gemma3-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_Gemma3_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_Gemma3_backward.json,combined_actions_and_linked_widgets,1,gui_candidate,637,290,347,637,290,347,637,290,354,354,93,0.32068965517241377,0.32068965517241377,0.27270114942528734,0.28620689655172415,0.32068965517241377,0.32068965517241377
Qwen3 0.6B,CE,Strict,LLMReq,Gemma3,LLMReq-Gemma3,LLMReq-Gemma3-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-Gemma3-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_Gemma3_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_Gemma3_backward.json,combined_actions_and_widgets,1,gui_candidate,684,368,316,684,368,316,684,368,447,447,97,0.26358695652173914,0.26358695652173914,0.2208786231884058,0.23278985507246377,0.26358695652173914,0.26358695652173914
Qwen3 0.6B,CE,Strict,LLMReq,Gemma3,LLMReq-Gemma3,LLMReq-Gemma3-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-Gemma3-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_Gemma3_backward.json,gold,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_Gemma3_backward.json,widgets_all_resolved,1,gui_candidate,431,154,277,431,154,277,431,154,185,185,16,0.1038961038961039,0.1038961038961039,0.07435064935064935,0.08138528138528138,0.1038961038961039,0.1038961038961039
