method,method_family,filter_variant,dataset,source_model,scenario,condition,method_filter,method_condition,backward_result_file,average_scope,direction,result_file,evaluation,k,query_unit,queries_total,queries_with_gold,queries_without_gold,candidate_queries_total,candidate_queries_with_gold,candidate_queries_without_gold,requirements_total,requirements_with_gold,gold_links_total,gold_candidates_total,hits_total,hit_at_k,precision_at_k,recall_at_k,f1_at_k,map_at_k,mrr_at_k
VSM,IR,Strict,Focus,GPT5,Focus-GPT5,Focus-GPT5-Strict,VSM Strict,VSM | Focus-GPT5-Strict,Results IR New\VSM\vsm_backward_matches_Focus_GPT5.json,all,backward,Results IR New\VSM\vsm_backward_matches_Focus_GPT5.json,actions_all,1,gui_candidate,154,148,6,154,148,6,154,148,204,204,23,0.14935064935064934,0.14935064935064934,0.12987012987012986,0.13636363636363635,0.14935064935064934,0.14935064935064934
Qwen3 0.6B,CE,Strict,LLMReq,Gemma3,LLMReq-Gemma3,LLMReq-Gemma3-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-Gemma3-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_Gemma3_backward.json,all,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_Gemma3_backward.json,combined_actions_and_linked_widgets,10,gui_candidate,637,290,347,637,290,347,637,290,354,354,161,0.2150706436420722,0.02527472527472528,0.20669806384092096,0.04415521683967524,0.16076349953900973,0.17091276070867906
Qwen3 0.6B,CE,Strict,LLMReq,Gemma3,LLMReq-Gemma3,LLMReq-Gemma3-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-Gemma3-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_Gemma3_backward.json,all,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_Gemma3_backward.json,combined_actions_and_widgets,10,gui_candidate,684,368,316,684,368,316,684,368,447,447,181,0.2236842105263158,0.02646198830409357,0.2141812865497076,0.0460674802780066,0.16068492991738606,0.1710352269562796
Qwen3 0.6B,CE,Strict,LLMReq,Gemma3,LLMReq-Gemma3,LLMReq-Gemma3-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-Gemma3-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_Gemma3_backward.json,all,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_Gemma3_backward.json,widgets_all_resolved,10,gui_candidate,431,154,277,431,154,277,431,154,185,185,52,0.09744779582366589,0.012064965197215777,0.09126063418406806,0.02052046947638595,0.05050031304091629,0.055712076013700144
Qwen3 0.6B,CE,Strict,LLMReq,Gemma3,LLMReq-Gemma3,LLMReq-Gemma3-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-Gemma3-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_Gemma3_backward.json,all,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_Gemma3_backward.json,widgets_functional_resolved,10,gui_candidate,428,148,280,428,148,280,428,148,171,171,44,0.0911214953271028,0.010280373831775701,0.08605919003115266,0.018014306565708436,0.0468541388518024,0.050962394303515804
Qwen3 0.6B,CE,Strict,LLMReq,Gemma3,LLMReq-Gemma3,LLMReq-Gemma3-Strict,Qwen3 0.6B Strict,Qwen3 0.6B | LLMReq-Gemma3-Strict,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_Gemma3_backward.json,all,backward,Results CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_Llmreq_Gemma3_backward.json,widgets_linked_resolved,10,gui_candidate,384,76,308,384,76,308,384,76,92,92,32,0.06770833333333333,0.008333333333333333,0.06380208333333333,0.01422145562770563,0.03714451058201058,0.041393849206349205
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,actions_all,1,gui_candidate,153,148,5,153,148,5,153,148,204,204,48,0.3137254901960784,0.3137254901960784,0.2570806100217865,0.26937441643323995,0.3137254901960784,0.3137254901960784
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,actions_orphan,1,gui_candidate,106,15,91,106,15,91,106,15,44,44,8,0.07547169811320754,0.07547169811320754,0.04402515723270441,0.048517520215633415,0.07547169811320754,0.07547169811320754
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,actions_with_linked_widget,1,gui_candidate,151,135,16,151,135,16,151,135,169,169,40,0.26490066225165565,0.26490066225165565,0.22958057395143486,0.238883632923368,0.26490066225165565,0.26490066225165565
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,combined_actions_and_linked_widgets,1,gui_candidate,435,192,243,435,192,243,435,192,267,267,55,0.12643678160919541,0.12643678160919541,0.10344827586206896,0.10842911877394636,0.12643678160919541,0.12643678160919541
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,combined_actions_and_widgets,1,gui_candidate,458,229,229,458,229,229,458,229,310,310,62,0.13537117903930132,0.13537117903930132,0.11353711790393013,0.11826783114992721,0.13537117903930132,0.13537117903930132
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,widgets_all_resolved,1,gui_candidate,305,81,224,305,81,224,305,81,106,106,14,0.04590163934426229,0.04590163934426229,0.04153005464480874,0.04246682279469165,0.04590163934426229,0.04590163934426229
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,widgets_functional_resolved,1,gui_candidate,299,69,230,299,69,230,299,69,83,83,8,0.026755852842809364,0.026755852842809364,0.026755852842809364,0.026755852842809364,0.026755852842809364,0.026755852842809364
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,widgets_linked_resolved,1,gui_candidate,282,44,238,282,44,238,282,44,63,63,7,0.024822695035460994,0.024822695035460994,0.02009456264775414,0.02110773387369132,0.024822695035460994,0.024822695035460994
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,actions_all,3,gui_candidate,153,148,5,153,148,5,153,148,204,204,82,0.41830065359477125,0.17864923747276687,0.3954248366013072,0.22708787218591142,0.35657225853304286,0.36165577342047933
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,actions_orphan,3,gui_candidate,106,15,91,106,15,91,106,15,44,44,16,0.08490566037735849,0.05031446540880503,0.06446540880503145,0.046645702306079666,0.0770440251572327,0.08018867924528301
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,actions_with_linked_widget,3,gui_candidate,151,135,16,151,135,16,151,135,169,169,66,0.36423841059602646,0.1456953642384106,0.3554083885209713,0.19735099337748344,0.3072111846946284,0.3101545253863135
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,combined_actions_and_linked_widgets,3,gui_candidate,435,192,243,435,192,243,435,192,267,267,98,0.17701149425287357,0.07509578544061302,0.16475095785440613,0.09512132822477651,0.14604086845466155,0.14980842911877396
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,combined_actions_and_widgets,3,gui_candidate,458,229,229,458,229,229,458,229,310,310,109,0.19213973799126638,0.07933042212518195,0.1804949053857351,0.10235322658903445,0.15835759340126151,0.16193595342066958
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,widgets_all_resolved,3,gui_candidate,305,81,224,305,81,224,305,81,106,106,27,0.07868852459016394,0.029508196721311476,0.0726775956284153,0.039781420765027324,0.058925318761384335,0.06174863387978142
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,widgets_functional_resolved,3,gui_candidate,299,69,230,299,69,230,299,69,83,83,16,0.05351170568561873,0.017837235228539576,0.05351170568561873,0.026755852842809364,0.039576365663322184,0.039576365663322184
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,widgets_linked_resolved,3,gui_candidate,282,44,238,282,44,238,282,44,63,63,16,0.04609929078014184,0.018912529550827423,0.03959810874704491,0.023522458628841607,0.03181639085894405,0.03486997635933806
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,actions_all,5,gui_candidate,153,148,5,153,148,5,153,148,204,204,99,0.46405228758169936,0.12941176470588237,0.45206971677559915,0.18412415471239002,0.3662672476397967,0.3730936819172113
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,actions_orphan,5,gui_candidate,106,15,91,106,15,91,106,15,44,44,24,0.10377358490566038,0.045283018867924525,0.09276729559748428,0.051172098341909666,0.07924528301886793,0.08490566037735849
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,actions_with_linked_widget,5,gui_candidate,151,135,16,151,135,16,151,135,169,169,75,0.3973509933774834,0.09933774834437085,0.39293598233995586,0.15064074997849836,0.3154893303899926,0.3184326710816777
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,combined_actions_and_linked_widgets,5,gui_candidate,435,192,243,435,192,243,435,192,267,267,119,0.19310344827586207,0.05471264367816092,0.18773946360153257,0.07752400855849133,0.1506002554278416,0.15383141762452107
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,combined_actions_and_widgets,5,gui_candidate,458,229,229,458,229,229,458,229,310,310,131,0.2096069868995633,0.057205240174672496,0.2045123726346434,0.08236450594529197,0.1631246967491509,0.16619359534206693
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,widgets_all_resolved,5,gui_candidate,305,81,224,305,81,224,305,81,106,106,32,0.08196721311475409,0.02098360655737705,0.08032786885245902,0.031317862465403454,0.06122040072859745,0.062404371584699456
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,widgets_functional_resolved,5,gui_candidate,299,69,230,299,69,230,299,69,83,83,18,0.06020066889632107,0.012040133779264214,0.06020066889632107,0.020066889632107027,0.04108138238573021,0.04108138238573021
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,widgets_linked_resolved,5,gui_candidate,282,44,238,282,44,238,282,44,63,63,20,0.04609929078014184,0.014184397163120567,0.044326241134751775,0.019687759049461177,0.03358944050433412,0.03486997635933806
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,actions_all,10,gui_candidate,153,148,5,153,148,5,153,148,204,204,104,0.46405228758169936,0.06797385620915034,0.45751633986928103,0.11015128662187486,0.3658315177923021,0.3730936819172113
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,actions_orphan,10,gui_candidate,106,15,91,106,15,91,106,15,44,44,27,0.10377358490566038,0.02547169811320755,0.09748427672955975,0.03559176672384219,0.07861635220125787,0.08490566037735849
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,actions_with_linked_widget,10,gui_candidate,151,135,16,151,135,16,151,135,169,169,77,0.3973509933774834,0.05099337748344371,0.3951434878587196,0.08662529523456676,0.3154893303899926,0.3184326710816777
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,combined_actions_and_linked_widgets,10,gui_candidate,435,192,243,435,192,243,435,192,267,267,126,0.19310344827586207,0.02896551724137931,0.19080459770114944,0.046822334753369235,0.15077540594781974,0.15383141762452107
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,combined_actions_and_widgets,10,gui_candidate,458,229,229,458,229,229,458,229,310,310,139,0.21179039301310043,0.03034934497816594,0.2096069868995633,0.04963177288504799,0.16365495251958134,0.1665574963609898
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,widgets_all_resolved,10,gui_candidate,305,81,224,305,81,224,305,81,106,106,35,0.08524590163934426,0.011475409836065573,0.08524590163934426,0.019272803699033208,0.06223523289097059,0.06295081967213115
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,widgets_functional_resolved,10,gui_candidate,299,69,230,299,69,230,299,69,83,83,20,0.06688963210702341,0.006688963210702341,0.06688963210702341,0.012161751292186076,0.04211657907310081,0.04211657907310081
Qwen3 0.6B,CE,Relaxed,Focus,GPT5,Focus-GPT5,Focus-GPT5-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-GPT5-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_GPT5_backward.json,widgets_linked_resolved,10,gui_candidate,282,44,238,282,44,238,282,44,63,63,22,0.04609929078014184,0.007801418439716313,0.04609929078014184,0.012463009803435334,0.03409602611730272,0.03486997635933806
Qwen3 0.6B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-Gemma3-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_Gemma3_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_Gemma3_backward.json,actions_all,1,gui_candidate,243,204,39,243,204,39,243,204,272,272,54,0.2222222222222222,0.2222222222222222,0.18930041152263374,0.19635508524397413,0.2222222222222222,0.2222222222222222
Qwen3 0.6B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-Gemma3-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_Gemma3_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_Gemma3_backward.json,actions_orphan,1,gui_candidate,160,5,155,160,5,155,160,5,20,20,2,0.0125,0.0125,0.0020833333333333333,0.0035714285714285713,0.0125,0.0125
Qwen3 0.6B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-Gemma3-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_Gemma3_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_Gemma3_backward.json,actions_with_linked_widget,1,gui_candidate,243,201,42,243,201,42,243,201,259,259,52,0.2139917695473251,0.2139917695473251,0.18792866941015088,0.1940035273368607,0.2139917695473251,0.2139917695473251
Qwen3 0.6B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-Gemma3-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_Gemma3_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_Gemma3_backward.json,combined_actions_and_linked_widgets,1,gui_candidate,671,271,400,671,271,400,671,271,357,357,59,0.08792846497764531,0.08792846497764531,0.07476403378042722,0.07749627421758569,0.08792846497764531,0.08792846497764531
Qwen3 0.6B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-Gemma3-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_Gemma3_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_Gemma3_backward.json,combined_actions_and_widgets,1,gui_candidate,724,337,387,724,337,387,724,337,429,429,67,0.0925414364640884,0.0925414364640884,0.0796500920810313,0.08241252302025782,0.0925414364640884,0.0925414364640884
Qwen3 0.6B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-Gemma3-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_Gemma3_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_Gemma3_backward.json,widgets_all_resolved,1,gui_candidate,481,133,348,481,133,348,481,133,157,157,13,0.02702702702702703,0.02702702702702703,0.024255024255024255,0.024849024849024848,0.02702702702702703,0.02702702702702703
Qwen3 0.6B,CE,Relaxed,Focus,Gemma3,Focus-Gemma3,Focus-Gemma3-Relaxed,Qwen3 0.6B Relaxed,Qwen3 0.6B | Focus-Gemma3-Relaxed,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_Gemma3_backward.json,all,backward,Results Relaxed CE New\Qwen0.6B\qwen3_embedding_0.6b_matches_relaxed_Focus_Gemma3_backward.json,widgets_functional_resolved,1,gui_candidate,478,128,350,478,128,350,478,128,150,150,12,0.02510460251046025,0.02510460251046025,0.022315202231520222,0.02291293086272166,0.02510460251046025,0.02510460251046025
